年,産業分類,規模,現金給与総額,きまって支給する給与,所定内給与,所定外給与,特別給与,総実労働時間,所定内労働時間,所定外労働時間,出勤日数,前月末労働者数,本月末労働者数,増加労働者数,減少労働者数
2023,E,T,439740.0,343656.0,310678.0,32978.0,96084.0,164.5,149.5,15.0,19.3,6673645.0,6674262.0,62914.0,62692.0
2023,F,4,700087.0,545484.0,467540.0,77944.0,154603.0,165.8,143.3,22.5,18.9,40817.0,40871.0,552.0,498.0
2023,F,M,554400.0,435185.0,387643.3333333333,47541.666666666664,119215.0,155.4333333333333,141.56666666666666,13.866666666666667,18.866666666666664,191001.0,191088.0,2626.0,2550.0
2023,F,T,583326.0,457273.0,403412.0,53861.0,126053.0,157.3,141.8,15.5,18.8,231817.0,231959.0,3179.0,3049.0
2023,G,4,642626.0,474865.0,428423.0,46442.0,167761.0,162.6,143.3,19.3,18.9,513494.0,514513.0,7761.0,6749.0
2023,G,M,465732.0,369980.6666666667,341946.3333333333,28034.333333333332,95751.33333333333,161.4,147.23333333333332,14.166666666666666,19.03333333333333,1005578.0,1006263.0,16179.0,15580.0
2023,G,T,533212.0,409172.0,373994.0,35178.0,124040.0,161.8,145.6,16.2,18.9,1519073.0,1520776.0,23940.0,22329.0
2023,H,4,537240.0,425709.0,368842.0,56867.0,111531.0,156.8,139.9,16.9,18.6,197712.0,197721.0,3920.0,3916.0
2023,H,M,414610.3333333333,346048.3333333333,296250.3333333333,49798.0,68562.0,182.0666666666667,155.4333333333333,26.633333333333336,20.233333333333334,2349163.0,2349026.0,31496.0,31705.0
2023,H,T,425766.0,353179.0,302704.0,50475.0,72587.0,179.9,154.1,25.8,20.1,2546875.0,2546748.0,35416.0,35622.0
2023,I,4,659354.0,472802.0,440760.0,32042.0,186552.0,156.2,142.4,13.8,18.6,447113.0,447286.0,6021.0,5880.0
2023,I,M,445455.3333333333,355014.3333333333,334842.6666666667,20171.666666666668,90441.0,163.03333333333333,151.63333333333333,11.4,19.6,4982473.0,4982697.0,68837.0,68766.0
2023,I,T,441811.0,351888.0,331895.0,19993.0,89923.0,163.4,152.1,11.3,19.7,5429585.0,5429983.0,74859.0,74645.0
2023,J,4,723578.0,518422.0,475406.0,43016.0,205156.0,157.7,137.7,20.0,18.7,218446.0,218531.0,3487.0,3393.0
2023,J,M,512060.6666666667,390024.0,364754.3333333333,25269.666666666668,122036.66666666667,151.76666666666668,138.93333333333334,12.833333333333334,18.733333333333334,994627.0,993883.0,18817.0,19700.0
2023,J,T,535935.0,404312.0,377677.0,26635.0,131623.0,152.3,139.1,13.2,18.8,1213073.0,1212413.0,22304.0,23093.0
2023,K,4,696794.0,490072.0,448873.0,41199.0,206722.0,157.8,136.9,20.9,18.8,69666.0,69856.0,972.0,782.0
2023,K,M,485143.6666666667,377160.3333333333,350812.6666666667,26347.666666666668,107983.33333333333,166.4,152.23333333333335,14.166666666666666,19.733333333333334,630090.0,631586.0,11128.0,9632.0
2023,K,T,497058.0,380521.0,354099.0,26422.0,116537.0,166.1,151.4,14.7,19.7,699756.0,701442.0,12100.0,10414.0
2023,L,4,687165.0,499787.0,459075.0,40712.0,187378.0,161.0,142.1,18.9,18.6,299500.0,300067.0,4031.0,3473.0
2023,L,M,509146.6666666667,397189.3333333333,368420.0,28769.333333333332,111957.33333333333,162.16666666666666,147.4,14.766666666666666,19.166666666666668,1129283.0,1130919.0,14679.0,13258.0
2023,L,T,533150.0,411245.0,381462.0,29783.0,121905.0,161.7,146.5,15.2,19.1,1428784.0,1430985.0,18710.0,16729.0
2023,M,4,385989.0,314346.0,288439.0,25907.0,71643.0,158.4,141.4,17.0,18.0,56623.0,56837.0,1072.0,864.0
2023,M,M,357665.6666666667,313417.0,289929.0,23488.0,44248.666666666664,173.5666666666667,158.03333333333333,15.533333333333331,20.2,1104250.0,1104439.0,29948.0,30323.0
2023,M,T,335913.0,298641.0,274505.0,24136.0,37272.0,174.3,158.4,15.9,20.4,1160873.0,1161274.0,31019.0,31187.0
2023,N,4,421242.0,347786.0,320430.0,27356.0,73456.0,155.7,144.8,10.9,18.6,29131.0,29191.0,393.0,342.0
2023,N,M,361699.6666666667,311080.0,294558.6666666667,16521.333333333332,50619.666666666664,163.9,153.13333333333333,10.766666666666666,20.0,812210.0,812126.0,17019.0,17559.0
2023,N,T,343819.0,301273.0,286218.0,15055.0,42546.0,164.5,154.7,9.8,20.2,841341.0,841317.0,17413.0,17901.0
2023,O,4,639233.0,483750.0,467280.0,16470.0,155483.0,146.0,139.9,6.1,18.8,212005.0,212113.0,2819.0,2715.0
2023,O,M,514443.3333333333,392046.0,381486.3333333333,10559.666666666666,122397.33333333333,158.86666666666667,144.03333333333333,14.833333333333334,19.133333333333336,2049080.0,2052040.0,35815.0,32784.0
2023,O,T,518637.0,394968.0,384744.0,10224.0,123669.0,158.8,143.7,15.1,19.1,2261085.0,2264153.0,38633.0,35499.0
2023,P,4,513291.0,414856.0,372078.0,42778.0,98435.0,158.0,147.0,11.0,19.2,1160465.0,1161081.0,15558.0,14937.0
2023,P,M,364482.6666666667,307731.6666666667,292755.0,14976.666666666666,56751.0,156.13333333333333,150.23333333333332,5.8999999999999995,19.566666666666666,4152758.0,4155560.0,64860.0,63997.0
2023,P,T,393338.0,328814.0,308364.0,20450.0,64524.0,156.5,149.5,7.0,19.5,5313223.0,5316642.0,80419.0,78935.0
2023,Q,4,487892.0,375934.0,340508.0,35426.0,111958.0,161.4,146.8,14.6,19.1,29550.0,29476.0,467.0,541.0
2023,Q,M,422586.0,327399.3333333333,306528.0,20871.333333333332,95186.66666666667,157.4333333333333,146.96666666666667,10.466666666666667,19.166666666666668,289143.0,288637.0,4609.0,5139.0
2023,Q,T,431736.0,332462.0,311757.0,20705.0,99274.0,156.7,146.6,10.1,19.1,318693.0,318115.0,5076.0,5679.0
2023,R,4,311482.0,276408.0,252345.0,24063.0,35074.0,155.8,142.1,13.7,18.6,631941.0,633247.0,21034.0,19693.0
2023,R,M,354054.0,299289.6666666667,273623.6666666667,25666.0,54764.333333333336,161.6,147.23333333333332,14.366666666666667,19.400000000000002,2517385.0,2519988.0,48927.0,46587.0
2023,R,T,345408.0,294703.0,269519.0,25184.0,50705.0,160.5,146.3,14.2,19.2,3149325.0,3153235.0,69960.0,66280.0
2023,TL,4,558737.0,423257.0,381458.0,41799.0,135480.0,159.4,143.7,15.7,18.8,5790982.0,5795677.0,84421.0,79765.0
2023,TL,M,421102.0,340552.6666666667,315753.3333333333,24799.333333333332,80549.33333333333,163.96666666666667,150.26666666666665,13.700000000000001,19.599999999999998,29617637.0,29630142.0,441541.0,433823.0
2023,TL,T,436804.0,350430.0,323807.0,26623.0,86374.0,163.5,149.7,13.8,19.5,35408619.0,35425818.0,525962.0,513589.0
2024,C,M,470017.6666666667,349305.6666666667,320697.3333333333,28608.333333333332,120712.0,158.0,144.20000000000002,13.799999999999999,19.53333333333333,11616.0,11568.0,70.0,118.0
2024,C,T,416958.0,316892.0,291900.0,24992.0,100066.0,157.1,142.8,14.3,19.5,12448.0,12397.0,89.0,140.0
2024,D,4,741166.0,524009.0,472162.0,51847.0,217157.0,166.1,145.0,21.1,19.1,101670.0,101851.0,1337.0,1156.0
2024,D,M,508542.0,393255.6666666667,364703.3333333333,28552.333333333332,115286.33333333333,165.83333333333334,150.96666666666667,14.866666666666667,19.733333333333334,2276188.0,2278292.0,28980.0,27426.0
2024,D,T,473092.0,377145.0,352005.0,25140.0,95947.0,166.1,152.8,13.3,20.1,2377858.0,2380143.0,30317.0,28582.0
2024,E,4,591929.0,429763.0,379377.0,50386.0,162166.0,161.4,143.8,17.6,18.5,1682932.0,1682873.0,14543.0,14617.0
2024,E,M,399285.3333333333,321794.3333333333,295870.0,25924.333333333332,77491.0,163.96666666666667,150.96666666666667,13.0,19.533333333333335,4991942.0,4990684.0,45682.0,47174.0
2024,E,T,453661.0,351880.0,318763.0,33117.0,101781.0,163.3,148.8,14.5,19.2,6674873.0,6673557.0,60225.0,61791.0
2024,F,4,723824.0,572615.0,488861.0,83754.0,151209.0,165.5,142.9,22.6,18.8,65554.0,65610.0,659.0,602.0
2024,F,M,577982.0,446424.6666666667,396892.3333333333,49532.333333333336,131557.33333333334,154.96666666666667,140.76666666666665,14.200000000000001,18.666666666666668,187202.0,186914.0,2116.0,2402.0
2024,F,T,619468.0,482351.0,422832.0,59519.0,137117.0,157.9,141.3,16.6,18.7,252757.0,252524.0,2775.0,3004.0
2024,G,4,649607.0,487979.0,439828.0,48151.0,161628.0,161.0,142.3,18.7,18.7,653476.0,651852.0,9193.0,10808.0
2024,G,M,478179.3333333333,382546.6666666667,353169.0,29377.666666666668,95632.66666666667,161.96666666666667,147.16666666666666,14.799999999999999,19.033333333333335,1091304.0,1093794.0,17590.0,15023.0
2024,G,T,552554.0,427065.0,389624.0,37441.0,125489.0,161.3,144.8,16.5,18.9,1744780.0,1745646.0,26783.0,25831.0
2024,H,4,584195.0,447110.0,387260.0,59850.0,137085.0,153.7,138.5,15.2,18.3,189366.0,189869.0,3655.0,3149.0
2024,H,M,420440.3333333333,351607.3333333333,303267.3333333333,48340.0,68833.0,179.70000000000002,154.29999999999998,25.400000000000002,20.266666666666666,2308626.0,2307998.0,30997.0,31512.0
2024,H,T,433359.0,359203.0,309829.0,49374.0,74156.0,177.8,153.1,24.7,20.1,2497992.0,2497867.0,34652.0,34661.0
2024,I,4,665208.0,480105.0,447349.0,32756.0,185103.0,154.8,141.2,13.6,18.5,449392.0,449393.0,6116.0,6121.0
2024,I,M,472670.0,365934.3333333333,344671.3333333333,21263.0,106735.66666666667,162.53333333333333,151.16666666666666,11.366666666666667,19.466666666666665,4725592.0,4725911.0,67246.0,67146.0
2024,I,T,466367.0,363470.0,342383.0,21087.0,102897.0,162.9,151.5,11.4,19.6,5174984.0,5175305.0,73362.0,73267.0
2024,J,4,749794.0,534427.0,489814.0,44613.0,215367.0,157.3,137.3,20.0,18.7,216980.0,216660.0,3740.0,4066.0
2024,J,M,538178.6666666666,404040.6666666667,376401.3333333333,27639.333333333332,134138.0,152.0,138.36666666666667,13.633333333333333,18.7,974495.0,974854.0,19211.0,18885.0
2024,J,T,564593.0,420087.0,390893.0,29194.0,144506.0,152.6,138.5,14.1,18.7,1191475.0,1191514.0,22951.0,22951.0
2024,K,4,673078.0,480179.0,438645.0,41534.0,192899.0,157.9,139.6,18.3,18.8,68330.0,68370.0,869.0,829.0
2024,K,M,485367.3333333333,377186.3333333333,351252.3333333333,25934.0,108181.0,165.43333333333334,151.66666666666666,13.766666666666666,19.599999999999998,657158.0,658440.0,11459.0,10272.0
2024,K,T,495759.0,380813.0,354159.0,26654.0,114946.0,165.5,151.0,14.5,19.6,725489.0,726809.0,12328.0,11100.0
2024,L,4,700621.0,514339.0,473817.0,40522.0,186282.0,159.5,141.0,18.5,18.4,346073.0,346443.0,5412.0,5048.0
2024,L,M,529458.0,420008.0,393820.0,26188.0,109450.0,161.73333333333332,147.79999999999998,13.933333333333335,19.066666666666666,1197497.0,1198638.0,16213.0,15523.0
2024,L,T,559209.0,435541.0,406867.0,28674.0,123668.0,161.2,146.4,14.8,19.0,1543570.0,1545081.0,21625.0,20572.0
2024,M,4,399809.0,321464.0,294586.0,26878.0,78345.0,155.7,139.9,15.8,17.9,45678.0,45843.0,884.0,732.0
2024,M,M,368155.0,316672.0,291718.3333333333,24953.666666666668,51483.0,174.26666666666665,158.79999999999998,15.466666666666667,20.099999999999998,915076.0,916416.0,24481.0,23461.0
2024,M,T,352323.0,306202.0,281287.0,24915.0,46121.0,173.6,158.1,15.5,20.2,960754.0,962257.0,25365.0,24193.0
2024,N,4,430263.0,353396.0,326507.0,26889.0,76867.0,157.6,145.9,11.7,18.9,33159.0,33279.0,441.0,338.0
2024,N,M,383367.3333333333,325278.0,307794.3333333333,17483.666666666668,58089.333333333336,164.16666666666666,153.0,11.166666666666666,19.933333333333334,693820.0,695121.0,13847.0,12940.0
2024,N,T,364424.0,313787.0,297951.0,15836.0,50637.0,164.9,154.6,10.3,20.1,726978.0,728400.0,14289.0,13278.0
2024,O,4,647146.0,488671.0,471128.0,17543.0,158475.0,145.5,139.1,6.4,18.8,234998.0,235151.0,3172.0,3041.0
2024,O,M,532900.3333333334,395235.3333333333,385180.3333333333,10055.0,137665.0,158.86666666666667,143.53333333333333,15.333333333333334,19.033333333333335,1914339.0,1916150.0,31589.0,30745.0
2024,O,T,540245.0,401498.0,391916.0,9582.0,138747.0,159.8,143.4,16.4,19.1,2149337.0,2151300.0,34760.0,33786.0
2024,P,4,521535.0,420578.0,374959.0,45619.0,100957.0,158.2,146.6,11.6,19.1,983280.0,984093.0,13596.0,12792.0
2024,P,M,373935.3333333333,311545.6666666667,296074.0,15471.666666666666,62389.666666666664,154.83333333333334,149.03333333333333,5.8,19.46666666666667,4544532.0,4546751.0,68052.0,67558.0
2024,P,T,397784.0,329254.0,308794.0,20460.0,68530.0,155.4,148.6,6.8,19.4,5527813.0,5530844.0,81648.0,80350.0
2024,Q,4,479596.0,377484.0,342242.0,35242.0,102112.0,161.6,147.2,14.4,19.2,25435.0,25459.0,427.0,407.0
2024,Q,M,423051.6666666667,327340.6666666667,308028.3333333333,19312.333333333332,95711.0,156.83333333333334,147.46666666666667,9.366666666666667,19.233333333333334,260327.0,259964.0,3912.0,4246.0
2024,Q,T,431378.0,334338.0,313911.0,20427.0,97040.0,156.8,147.2,9.6,19.2,285762.0,285422.0,4339.0,4652.0
2024,R,4,316110.0,280248.0,256332.0,23916.0,35862.0,153.5,140.3,13.2,18.3,729528.0,730707.0,24799.0,23836.0
2024,R,M,366291.6666666667,307389.0,282011.0,25378.0,58902.666666666664,159.6,145.83333333333334,13.766666666666666,19.266666666666666,2544957.0,2545653.0,47848.0,47472.0
2024,R,T,354822.0,301131.0,276050.0,25081.0,53691.0,158.0,144.4,13.6,19.0,3274485.0,3276361.0,72648.0,71307.0
2024,TL,4,574094.0,434110.0,391362.0,42748.0,139984.0,158.1,142.6,15.5,18.6,5826683.0,5828279.0,88861.0,87563.0
2024,TL,M,434917.0,348017.3333333333,323345.3333333333,24672.0,86899.66666666667,162.86666666666667,149.53333333333333,13.333333333333334,19.5,29294672.0,29307145.0,429294.0,421903.0
2024,TL,T,453256.0,359632.0,332599.0,27033.0,93624.0,162.2,148.7,13.5,19.4,35121354.0,35135425.0,518155.0,509465.0
